Names,Website,Introduction,Phone Number,Address,Type,Opens At,Municipio
Guateque Tacos Bar,,None Found,+52 868 149 1462,"87300, Zaragoza 600, Zona Centro, Heroica Matamoros, Tamps., México",Taquería, Cierra a las 2a.m.,Heroica Matamoros
Casa Jalisco,,None Found,+52 868 133 4620,"C. Veinte 75, San Francisco, 87350 Heroica Matamoros, Tamps., México",Restaurante mexicano, Cierra a la 1a.m.,Heroica Matamoros
Rafita's restaurant,,None Found,+52 868 817 8783,"Marina Nacional 35, Buena Vista, 87370 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11a.m. del dom,Heroica Matamoros
Restaurant Mariscos Altamar,,None Found,+52 868 812 2338,"Av. Gral. Lauro Villar 205, Modelo, 87360 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11a.m. del dom,Heroica Matamoros
Restaurante Doña Esther,,None Found,+52 868 816 9206,"Diag. Cuauhtémoc 35, Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante mexicano, Abre a las 7:30a.m. del dom,Heroica Matamoros
Súper Mariscos Medina,m.facebook.com,None Found,+52 868 813 6809,"C. Once 72, entre LAGUNA SALADA Y LAGUNA LEONA, Industrial, 87350 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 9a.m. del dom,Heroica Matamoros
Taquería Lilia,facebook.com,None Found,+52 868 813 0907,"Calle cuatro entre Rayon y, Guadalupe Victoria #708, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante mexicano, Abre a las 10:30a.m. del dom,Heroica Matamoros
Patio 1826,,None Found,+52 18688166905,"C. Río Bravo 107, San Francisco, 87350 Heroica Matamoros, Tamps., México",Restaurante, Cierra a las 12a.m.,Heroica Matamoros
"Doña Maura - Brunch, Lunch, tamales & Banquetes. ️",,None Found,+52 868 817 2923,"C. Doce 140, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
Mariscos El Faro,,None Found,+52 868 374 3638,"Calle 14 y Diagonal Cuauhtemoc Esquina, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Marisquería, 11p.m. ,Heroica Matamoros
Natural y Más Suc. Av. Pedro Cárdenas,,None Found,+52 868 817 4062,"Av Pedro Cárdenas 18, La Granjas, 87390 Heroica Matamoros, Tamps., México",Restaurante, 11p.m. ,Heroica Matamoros
"100 % Pescados Y Mariscos, La PIRAGUA Restaurante.",facebook.com,None Found,+52 868 813 7411,"C. Luis Caballero 44, Lucero, 87350 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11a.m. del dom,Heroica Matamoros
"""El Último Taco""...somos los originales",,None Found,+52 868 813 0861,"Calle Bustamante entre 5 Y 6, H, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Taquería, Cierra a la 1a.m.,Heroica Matamoros
Taqueria La 10,,None Found,,"87300, C. 10 600, Zona Centro, Heroica Matamoros, Tamps., México",Taquería, 11p.m. ,Heroica Matamoros
BIGOS BAR & GRILL,bigos.com.mx,None Found,+52 868 812 5353,"Av. Gral. Lauro Villar 997, Col del Carmen, 87400 Heroica Matamoros, Tamps., México",Bar restaurante, Abre a las 12p.m. del dom,Heroica Matamoros
Mariscos de la Rosa,mariscosdelarosa.mx,Oferta extensa de mariscos y pescados en un comedor concurrido con techo de palmas y mesas en el exterior.,+52 868 819 3430,"16 de septiembre, Blvd. Manuel Cavazos Lerma 21-y, Moderno, 87380 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11a.m. del dom,Heroica Matamoros
Natural House,,None Found,+52 868 812 2202,"Av. Gral. Lauro Villar 244, Villa del Mar, 87410 Heroica Matamoros, Tamps., México",Restaurante, 11p.m. ,Heroica Matamoros
Restaurant Low,facebook.com,None Found,+52 868 817 3035,"Plaza Garza Flores, C. Solernau 6, Euzkadi, 87370 Heroica Matamoros, Tamps., México",Restaurante, Abre a la 1p.m. del dom,Heroica Matamoros
Chilaquedito,,None Found,+52 868 151 0903,"Ignacio López Rayon 201, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Cierra a las 12a.m.,Heroica Matamoros
Los Portales,facebook.com,None Found,+52 868 812 0577,"J. S. Elcano Nº 136, Euzkadi, 87470 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
Cafetería Doña Paola,,None Found,+52 868 813 3832,"C. Santos Degollado 32, Modelo, 87360 Heroica Matamoros, Tamps., México",Restaurante mexicano, Abre a las 7a.m. del dom,Heroica Matamoros
La Casona Grill,,None Found,+52 868 299 5035,"Catorce y Prisciliano Delgado, Colonia buena, 87350 Heroica Matamoros, Tamps., México",Restaurante, Cierra a las 12a.m.,Heroica Matamoros
Antique,,None Found,+52 868 816 9404,"C. Plan de Ayutla 207, Buena Vista, 87497 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 7a.m. del dom,Heroica Matamoros
100% Natural y mas.,facebook.com,None Found,+52 868 151 0950,"González entre 4 Y 5, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante,,Heroica Matamoros
100% Natural y mas.,facebook.com,None Found,+52 868 151 0950,"González entre 4 Y 5, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante,,Heroica Matamoros
Fortín de Bravo,facebook.com,None Found,+52 868 817 5209,"C. Sexta 1721, Buena Vista, 87370 Heroica Matamoros, Tamps., México",Restaurante mexicano, Abre a las 8a.m. del dom,Heroica Matamoros
Quesadilla Mx,facebook.com,None Found,+52 868 247 6060,"Pedro José Méndez 12a, Industrial, 87350 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
La Esquina del Trovador Bistro + Café,,None Found,+52 868 817 2748,"Independencia 506, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 12:30p.m. del dom,Heroica Matamoros
El Natural y Mas,,"Cocina mexicana, sándwiches y postres acompañados con jugos naturales en un comedor casual con área infantil.",+52 868 810 5556,"C. Av. Constituyentes s/n, Santa Lucía, 87314 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
Lucinda Mesa Norestense,,None Found,+52 868 344 1665,"C. España 44, entre 12 Y plan de Ayutla, Buena Vista, 87350 Heroica Matamoros, Tamps., México",Restaurante, 11p.m. ,Heroica Matamoros
Quesadillas Tres Marías,,None Found,+52 868 812 7347,"C. Santos Degollado No. 307, Modelo, 87368 Heroica Matamoros, Tamps., México",Restaurante mexicano, Abre a las 7a.m. del dom,Heroica Matamoros
Bigo´s Bar & Grill,bigos.com.mx,None Found,+52 868 817 1784,"Av Pedro Cárdenas 230, Las Granjas, 87390 Heroica Matamoros, Tamps., México",Bar restaurante, 11p.m. ,Heroica Matamoros
Santa Fe,,Restaurante familiar decorado con motivos orientales en el que se ofrece buffet de comida china y mexicana.,+52 868 813 7363,"Av. de las Rosas 71, Jardín, 87330 Heroica Matamoros, Tamps., México",Restaurante chino, Abre a las 12p.m. del dom,Heroica Matamoros
DON GOYO MARISCOS,,None Found,+52 868 149 0666,"Avenida División del Norte Plaza, División 75 110, Col del Carmen, 87400 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11:30a.m. del dom,Heroica Matamoros
DON GOYO MARISCOS,,None Found,+52 868 149 0666,"Avenida División del Norte Plaza, División 75 110, Col del Carmen, 87400 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11:30a.m. del dom,Heroica Matamoros
Los Cristales Restaurant,,None Found,,"Diag. Cuauhtémoc 1635-C TIENDA OXXO, Zona Centro, 87350 Heroica Matamoros, Tamps., México",Restaurante, Cierra a las 2:45a.m.,Heroica Matamoros
Hamburguesas El Viejo Oeste,,None Found,+52 868 348 1718,"87470, Calle Sexta 1101-C LUBRICANTES SIGA, Euzkadi, Heroica Matamoros, Tamps., México",Hamburguesería, 11p.m. ,Heroica Matamoros
Kikapus Apache,,None Found,+52 868 149 1034,"C. Ocampo 307, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Cierra a las 12a.m.,Heroica Matamoros
Los Reyes,facebook.com,None Found,+52 833 725 7281,"Av. Gral. Lauro Villar & Calle Costa Rica 79, Modelo, 87360 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 7a.m. del lun,Heroica Matamoros
Mariscos El Barquito,,None Found,+52 878 703 4068,"Calle Tercera Terán y, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 10a.m. del dom,Heroica Matamoros
Restaurante Sal y Pimienta,,None Found,+52 868 812 1515,"Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del lun,Heroica Matamoros
Vista del Lago,facebook.com,None Found,+52 868 244 3450,"87410, Alianza, 87410 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
Los Comalitos Restaurante,facebook.com,None Found,+52 868 203 3532,"Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
Los Comalitos Restaurante,facebook.com,None Found,+52 868 203 3532,"Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
Natural House,naturalhouse.com.mx,None Found,+52 868 812 3774,"Morelos 107, Zona Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del dom,Heroica Matamoros
Taquería La Papita La Primera,,None Found,+52 868 813 0698,"C. 1 1017, entre J. S. Elcano Y Justo Sierra, Roberto F. García, 87370 Heroica Matamoros, Tamps., México",Taquería, Cierra a la 1a.m.,Heroica Matamoros
Mariscos La Hacienda,,None Found,,"C. Luis Caballero 117, Lucero, 87350 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 10a.m. del dom,Heroica Matamoros
Grand Porto Grill,,None Found,+52 868 840 6443,"Plaza Sexta Avenida, C. Sexta Sur 174-Local 17, Moderno, 87380 Heroica Matamoros, Tamps., México",Restaurante, Cierra a las 12a.m.,Heroica Matamoros
Tarascos Tacos Y Más,tarascostacosymas.com,None Found,+52 868 247 8124,"Av. Gral. Lauro Villar 274, Fracc. Villa mar, 87410 Heroica Matamoros, Tamps., México",Taquería, Cierra a las 12a.m.,Heroica Matamoros
Ciprés Bistro,,None Found,+52 868 375 8271,"C. Plan de Ayutla 7, Industrial, 87350 Heroica Matamoros, Tamps., México",Restaurante de brunch, Abre a las 8a.m. del dom,Heroica Matamoros
¡Q' Gringas!,,None Found,+52 868 395 9295,"Prof. Romero 410, Buena Vista, 87350 Heroica Matamoros, Tamps., México",Taquería, Cierra a las 12:30a.m.,Heroica Matamoros
Taco Las Parrillitas,,None Found,+52 868 813 9258,"C. Miguel Saenz 25, Jardín, 87330 Heroica Matamoros, Tamps., México",Taquería, Cierra a la 1:30a.m.,Heroica Matamoros
Las veracruzanas Restaurant,,None Found,+52 868 813 3175,"Calle Primera 210, Jardín, 87330 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 7a.m. del lun,Heroica Matamoros
Las veracruzanas Restaurant,,None Found,+52 868 813 3175,"Calle Primera 210, Jardín, 87330 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 7a.m. del lun,Heroica Matamoros
Natural House,,None Found,+52 868 812 5015,"Dieciocho 1102, San Francisco, 87350 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del lun,Heroica Matamoros
Bigo's Bar & Grill,bigos.com.mx,None Found,+52 868 812 1877,"Calle 18 S/N, San Francisco, 87300 Heroica Matamoros, Tamps., México",Bar restaurante, 11p.m. ,Heroica Matamoros
Mariscos El 6,,None Found,+52 868 813 0048,"87350, C. Sexta SN-S BANCO BANORTE, Industrial, Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11a.m. del dom,Heroica Matamoros
Oriental WOK,facebook.com,None Found,+52 868 342 9649,"Av. Gral. Lauro Villar 102, Modelo, 87360 Heroica Matamoros, Tamps., México",Restaurante chino, Abre a las 12p.m. del dom,Heroica Matamoros
Pin Pon Papas,,None Found,+52 868 813 5342,"C. 1 55, Lucero, 87350 Heroica Matamoros, Tamps., México",Restaurante de comida rápida, Abre a las 9a.m. del dom,Heroica Matamoros
Santorini Cocina del Mar,facebook.com,None Found,,"Esquína con, Calle Santos Degollado, C. Guatemala 120, 87360 Heroica Matamoros, Tamps., México",Marisquería, Abre a la 1p.m. del lun,Heroica Matamoros
Agustito Mx,,None Found,+52 868 128 9025,"C. Sexta e, entre Hidalgo Norte, Iturbide, 87300 Heroica Matamoros, Tamps., México",Restaurante mexicano, Abre a las 8a.m. del lun,Heroica Matamoros
La Martina,,None Found,+52 868 813 7616,"C. catorce, C. Río Bravo Esquina, 87350 Heroica Matamoros, Tamps., México",Cafetería, Abre a las 7:30a.m. del dom,Heroica Matamoros
Mariscos Medina Lapalapa,,None Found,+52 868 824 2248,"Av Marte R. Gómez 308, Los Ébanos, 87395 Heroica Matamoros, Tamps., México",Marisquería, Abre a las 11a.m. del dom,Heroica Matamoros
Rent a Chef,facebook.com,None Found,+52 868 812 6156,"Calixto ayala # 18, Calle Catorce, C. Calixto Ayala &, Buena Vista, 87350 Heroica Matamoros, Tamps., México",Restaurante,,Heroica Matamoros
Rent a Chef,facebook.com,None Found,+52 868 812 6156,"Calixto ayala # 18, Calle Catorce, C. Calixto Ayala &, Buena Vista, 87350 Heroica Matamoros, Tamps., México",Restaurante,,Heroica Matamoros
"El PRIMO RAUL ""taqueria""",,None Found,,"C. Luis Caballero 12-116, Lucero, 87350 Heroica Matamoros, Tamps., México",Taquería, Cierra a las 12a.m.,Heroica Matamoros
Cafetería El Paisaje del Lago,facebook.com,None Found,+52 868 813 1588,"Av Canales 73, Lázaro Cárdenas, 87360 Heroica Matamoros, Tamps., México",Restaurante de desayunos, Abre a las 6:30a.m. del dom,Heroica Matamoros
Garden Sport's-Bar,facebook.com,None Found,+52 868 342 7983,"C. Sexta, Juan Jose De La Garza, 87370 Heroica Matamoros, Tamps., México",Restaurante, Cierra a las 3a.m.,Heroica Matamoros
Cafetería Regio's,facebook.com,None Found,+52 868 812 6411,"Av Canales 18, Lucero, 87350 Heroica Matamoros, Tamps., México",Cafetería, Abre a las 6a.m. del dom,Heroica Matamoros
Sora Sushi Bar ( Sexta plaza Andrea ),,None Found,+52 868 812 7730,"Calle Sexta 504 Plaza Andrea, local 4, Centro, 87300 Heroica Matamoros, Tamps., México",Restaurante de sushi, 11p.m. ,Heroica Matamoros
CAFE DIFIORE Restaurante,,None Found,+52 868 813 9358,"Diag. Cuauhtémoc 402, San Francisco, 87350 Heroica Matamoros, Tamps., México",Restaurante,,Heroica Matamoros
Wapping House,facebook.com,None Found,+52 868 247 7223,"Catorce 150, Buena Vista, 87497 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8a.m. del lun,Heroica Matamoros
La Nueva Casita Restaurant,,None Found,,"CLUB DE LEONES NORTE, C. Laguna Jasso SN-S, Industrial, 87350 Heroica Matamoros, Tamps., México",Restaurante,,Heroica Matamoros
La Nueva Casita Restaurant,,None Found,,"CLUB DE LEONES NORTE, C. Laguna Jasso SN-S, Industrial, 87350 Heroica Matamoros, Tamps., México",Restaurante,,Heroica Matamoros
La Tachula Veracruzana,fb.com,None Found,+52 868 183 0521,"Av Canales 6, Modelo, 87360 Heroica Matamoros, Tamps., México",Restaurante, Abre a las 8:30a.m. del dom,Heroica Matamoros
Tacos y Tortas Maya Matamoros,m.facebook.com,None Found,+52 868 536 8099,"Internacional, Las Arboledas, 87448 Heroica Matamoros, Tamps., México",Restaurante mexicano, Cierra a la 1a.m.,Heroica Matamoros
"Bistrot 87 Food, Drinks.",,None Found,+52 868 149 0552,"Calle Primera y, 87300 Juárez, Tamps., México",Restaurante, Cierra a las 2a.m.,Heroica Matamoros
La takebirria,,None Found,+52 868 349 8173,"C. Solernau 10, Euzkadi, 87470 Heroica Matamoros, Tamps., México",Restaurante mexicano, Abre a las 8a.m. del dom,Heroica Matamoros
Natural House,,Colorido restaurante familiar con área de juegos que sirve menú variado de platillos y antojitos mexicanos.,+52 868 168 3052,"Av Gral Carlos Salazar 3, Valle Alto, 87380 Heroica Matamoros, Tamps., México",Tienda de ensaladas, Abre a las 8a.m. del dom,Heroica Matamoros
"Tortas de la barda ""Tampico""",,None Found,+52 868 186 1424,"Washington, Modelo, 87360 Heroica Matamoros, Tamps., México",, Abre a las 10a.m. del lun,Heroica Matamoros
