Names,Website,Introduction,Phone Number,Address,Type,Opens At,Municipio
MVNGATA Beach Club & Rooftop,,None Found,+52 984 110 7574,"Cerrada Zona Costera lote 21, manzana 91, 77727 Playa del Carmen, Q.R., México",Restaurante,,Playa del Carmen
Axiote Cocina de México,,None Found,+52 984 803 1727,"Calle 34 Norte, #128, Lote 11-065, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano,,Playa del Carmen
Chez Céline,chezceline.com.mx,"Panadería moderna con ambiente animado donde se ofrecen pan francés, pasteles y artículos para el desayuno.",+52 984 803 3480,"Av 5ta Calle 34 Norte Esquina, 77710 Playa del Carmen, Q.R., México",Restaurante francés,,Playa del Carmen
Chez Céline,chezceline.com.mx,"Panadería moderna con ambiente animado donde se ofrecen pan francés, pasteles y artículos para el desayuno.",+52 984 803 3480,"Av 5ta Calle 34 Norte Esquina, 77710 Playa del Carmen, Q.R., México",Restaurante francés,,Playa del Carmen
Costelao Playa del Carmen,costelaochurrascaria.com.mx,None Found,+52 984 216 8206,"Plaza Midtown, C. 10 Nte. Local 5,6 y 7, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a la 1p.m.,Playa del Carmen
500 GRAMOS Italian Steakhouse and Grill,,None Found,+52 984 316 3620,"Hotel San Pedro, 5th Avenue Lote Between 34th and 38th, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante especializado en filetes, Abre a las 4p.m.,Playa del Carmen
Zitla Ceiba Food & Drinks,instagram.com,None Found,+52 984 231 9471,"Calle 34 Nte 43, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Restaurante,,Playa del Carmen
Señor Frog's Quinta Avenida,senorfrogs.com,None Found,+52 984 147 6505,"Quinta Avenida 5, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Restaurante, Cierra a las 2a.m. ,Playa del Carmen
Choux Choux Café,,"Lugar luminoso y bohemio donde se ofrecen platos internacionales, brunch, batidos y café.",,"Av. 20 Calle 24 Norte con, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante de brunch, Abre a las 7a.m.,Playa del Carmen
PapaCharly,,None Found,+52 984 256 0768,"Calle 30 Nte, Hollywood, 77720 Playa del Carmen, Q.R., México",Restaurante italiano, Abre a las 9a.m.,Playa del Carmen
COCINANDO A la MEXICANA,facebook.com,None Found,,"Av. Constituyentes entre 15 Avenida Nte y 20 Avenida Nte, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 7a.m.,Playa del Carmen
Lara&Luca Playa del Carmen,larayluca.com,"Cafetería y panadería tranquila en la que se sirven desayunos, sándwiches y ensaladas de estilo francés.",+52 984 176 3305,"Diag. Aeropuerto MZ 29-LT 4, fase II, Playacar, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a las 7:30a.m.,Playa del Carmen
La Taberna,,None Found,+52 984 803 0448,"Avenida 10 Esquina calle 4 Norte Mz. 4 Lote 8, Centro, 77710 Playa del Carmen, Q.R., México",Bar restaurante, Abre a las 12:30p.m.,Playa del Carmen
La Coronela Playa del Carmen,facebook.com,None Found,+52 984 314 1254,"C. 1 Sur entre 5ta y 10 avenidas, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano,,Playa del Carmen
La Jungla de La Riviera. Comida Mexicana. Playa del Carmen,,Platos caseros clásicos en un restaurante informal con barra de jugos y mesas al aire libre.,+52 984 255 5905,"10 Avenida Nte. s/n, Luis Donaldo Colosio, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 8a.m.,Playa del Carmen
Aldea Corazón,,"Local en un jardín romántico con rocas y una piscina natural, donde se sirve comida mexicana con cocteles y cerveza.",+52 984 803 1942,"5 Av. Nte. 5, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 8a.m.,Playa del Carmen
Aldea Corazón,,"Local en un jardín romántico con rocas y una piscina natural, donde se sirve comida mexicana con cocteles y cerveza.",+52 984 803 1942,"5 Av. Nte. 5, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 8a.m.,Playa del Carmen
Chiltepin Marisquillos,chiltepinmarisquillos.com,"Restaurante informal con piscina; se sirven calamares, tacos de pescado, ceviche y cocteles tropicales.",+52 984 803 0518,"Calle 34 esq Av 20 Norte Mz 99 Lote 21 Fraccionamiento, Tohoku, Centro, 77710 Playa del Carmen, Q.R., México",Marisquería, Abre a las 11a.m.,Playa del Carmen
El Gobernador,elgober.com,None Found,+52 984 278 4444,"C. 16 Nte. Bis, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Marisquería, Abre a las 12p.m.,Playa del Carmen
La Famiglia,,None Found,+52 984 202 5532,"10 Avenida Nte. 10, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante italiano, Abre a las 11a.m.,Playa del Carmen
Nativo,facebook.com,None Found,+52 984 147 8489,"Lt 2, 30 Avenida Nte. Mz 26, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a las 7:30a.m.,Playa del Carmen
Nativo,facebook.com,None Found,+52 984 147 8489,"Lt 2, 30 Avenida Nte. Mz 26, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a las 7:30a.m.,Playa del Carmen
La Brocherie Bistro français,facebook.com,None Found,+52 984 147 8683,"15 Avenida Norte 159 Entre la calle 6 y 4, Centro, 77710 Playa del Carmen, Q.R., México",Taberna, Abre a las 4p.m. del lun,Playa del Carmen
Los Aguachiles,losaguachiles.mx,None Found,+52 998 168 1604,"Calle 34 Nte Manzana 41 Lote 01, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Marisquería, Abre a las 12:30p.m.,Playa del Carmen
Bovinos Steakhouse | Playa del Carmen,bovinos.restaurant,Cortes brasileños y barra de comida internacional en un local de ladrillo con ambiente refinado pero casual.,+52 984 142 4244,"Av. 10, Calle 12 Nte con, 77710 Playa del Carmen, Q.R., México",Restaurante especializado en filetes, Abre a las 12p.m.,Playa del Carmen
Maison Oh lala! by George,,"Restaurante tranquilo con terraza, donde se sirven clásicos españoles, además de carnes y mariscos con un toque innovador.",+52 19841274844,"Av.10 entre calle 28 y 30, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante francés, Abre a las 5:30p.m. del lun,Playa del Carmen
Eat Bar,,None Found,+52 984 187 5247,"10 Avenida Nte. LB, entre calle 6 y 8, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mediterráneo, Abre a las 10a.m.,Playa del Carmen
La tarraya,facebook.com,None Found,,"Calle 2 Nte 2, Centro, 77710 Playa del Carmen, Q.R., México",Marisquería, Abre a las 12p.m.,Playa del Carmen
Carboncitos,carboncitosplaya.com.mx,"Restaurante pequeño y animado con paredes de ladrillo, terraza, platos clásicos mexicanos y margaritas.",+52 984 873 1382,"Calle 4 Nte S/N, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 12p.m.,Playa del Carmen
Tropical,tropicalrestaurante.mx,"Choza luminosa con decoración poco convencional, tacos, mariscos, asados y cocteles creativos.",+52 984 873 2111,"5 Avenida Norte S/N entre calle 8 y 10, quinta Ave NTE.,#8, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 8a.m.,Playa del Carmen
Primer Plato,primer-plato.ueniweb.com,None Found,+52 984 168 8745,"Avenida 15 Entre Juarez y, C. 1 Sur, 77720 Playa del Carmen, Q.R., México",Marisquería, Abre a la 1p.m. del lun,Playa del Carmen
La Cocina,playadelcarmen.grand.hyatt.com,None Found,+52 984 875 1234,"Avenida, Cto. 15 esquina, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 7a.m.,Playa del Carmen
El Patio De La Milanesa Restaurante Argentino Playa del Carmen Riviera Maya,,None Found,+52 984 255 0476,"Calle 28 Nte Manzana 88 Lote 3-Local 111, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Restaurante argentino, Abre a la 1p.m.,Playa del Carmen
El Hongo,el-hongo.com,"Restaurante colorido y moderno en el que se ofrecen desayunos, enchiladas, mole, platos internacionales y postres.",+52 984 109 5356,"C. 19 Sur, Ejidal, 77712 Playa del Carmen, Q.R., México",Restaurante, Abre a las 9a.m.,Playa del Carmen
Pik Nik - Mexican restaurant,instagram.com,None Found,,"Calle 10 Norte, 25 entre avenidas 20 y, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 7:30a.m.,Playa del Carmen
Pik Nik - Mexican restaurant,instagram.com,None Found,,"Calle 10 Norte, 25 entre avenidas 20 y, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 7:30a.m.,Playa del Carmen
The Lost Tiki,facebook.com,None Found,+52 984 149 0907,"Calle 6 Nte 20, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a la 1p.m.,Playa del Carmen
El Ranchito de la 10,facebook.com,None Found,+52 986 114 9162,"10 Avenida Nte. 10, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 8a.m.,Playa del Carmen
PATANEGRA,facebook.com,None Found,+52 984 147 3956,"Calle 26 Norte entra Av 10 y 15, Quintas del Carmen, 77720 Playa del Carmen, Q.R., México",Restaurante de cocina española, Abre a las 12p.m.,Playa del Carmen
Muelle de Chema,,None Found,,"20 Avenida Nte. entre la 2 & 4, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano,,Playa del Carmen
Mariscos y Clamatos El Doctorcito ️,mariscoseldoctorcito.com,Restaurante con platos clásicos de mariscos y entorno sencillo.,+52 984 147 2712,"Avenida 25 Norte, Calle 12 Nte y, Downtown, 77710 Playa del Carmen, Q.R., México",Marisquería, Abre a las 11a.m.,Playa del Carmen
La Vaca Gaucha,m.facebook.com,None Found,+52 984 266 1583,"5 Avenida Norte y 24 norte, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Restaurante especializado en filetes, Abre a las 12p.m.,Playa del Carmen
La Parrilla Playa del Carmen,,Cocina mexicana y margaritas en un comedor animado con mariachis y terraza en el segundo piso con vista.,+52 984 873 0687,"Av Constituyentes Manzana 26 Loc. 1 entre 5ta Av. y Zona Federal Marítima, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 11a.m.,Playa del Carmen
La Parrilla Playa del Carmen,,Cocina mexicana y margaritas en un comedor animado con mariachis y terraza en el segundo piso con vista.,+52 984 873 0687,"Av Constituyentes Manzana 26 Loc. 1 entre 5ta Av. y Zona Federal Marítima, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 11a.m.,Playa del Carmen
La Bamba Jarocha,facebook.com,None Found,+52 984 873 3844,"con, Avenida 30 Norte, Calle 34 Nte. Bis S/N, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Marisquería, Abre a las 11a.m.,Playa del Carmen
El Diez,eldiez.com.mx,None Found,,"Calle Quinta Avenida 5 Esq, Calle 30 Nte, Solidaridad, 77710 Playa del Carmen, Q.R., México",Restaurante argentino, Abre a la 1p.m.,Playa del Carmen
Los Culiados Mariscos,,None Found,+52 984 279 7465,"Calle 8 norte #166 Mz13 Lt13, entre Av.15 y, Av. 20, Centro, 77710 Playa del Carmen, Q.R., México",Marisquería, Abre a las 11a.m.,Playa del Carmen
India Jones,india-jones.com,None Found,+52 984 131 3146,"Quinta Avenida entre Calle 30 Norte, Centro, 77720 Playa del Carmen, Q.R., México",Restaurante, Abre a las 4p.m.,Playa del Carmen
Los Murales,,Cocina de autor del mar y de la tierra en un lugar clásico decorado con mosaicos en el resort Royal Haciendas.,+52 984 206 3110,"Carretera Federal Cancun-Chetumal Km. 289+10, Grand Coral, Calica, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a las 5p.m.,Playa del Carmen
Los Sánchez,losanchez.com.mx,None Found,+52 984 210 6445,"Calle 38 entre 5ta avenida y playa, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Taquería, Abre a las 12p.m.,Playa del Carmen
Rey David,,None Found,+52 984 202 1430,"10 Avenida Nte. 30, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante italiano, Abre a las 7:30a.m.,Playa del Carmen
Ferron's Jerk Chicken Av. 105 Ejido,ferronsjerkchicken.com,None Found,+52 984 134 7738,"Av. Constituyentes 30 Bis-Local 3, Ejidal, 77710 Playa del Carmen, Q.R., México",Restaurante jamaicano, Abre a las 12p.m.,Playa del Carmen
Restaurante Peruano Machupicchu Playa del Carmen,,None Found,+52 984 279 3983,"15 Av. Nte, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante peruano, Abre a las 12:30p.m.,Playa del Carmen
De Local - Playa del Carmen,,None Found,+52 984 267 3380,"Av 5ta, C. 40 Nte. Esquina, 77720 Playa del Carmen, Q.R., México",Restaurante, Abre a las 12p.m.,Playa del Carmen
Costelao Playa del Carmen,costelaochurrascaria.com.mx,None Found,+52 984 216 8206,"Plaza Midtown, C. 10 Nte. Local 5,6 y 7, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a la 1p.m.,Playa del Carmen
"Ferron's Jerk Chicken, Plaza Antigua",ferronsjerkchicken.com,None Found,+52 984 452 1411,"Plaza Antigua, 10 Av. Sur, Playacar, 77713 Playa del Carmen, Q.R., México",Restaurante, Abre a las 3p.m.,Playa del Carmen
La Ceiba de la 30,menusqrs.com,None Found,+52 984 130 8532,"30 Avenida Nte. entre Constituyentes y 22 norte, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a las 7a.m.,Playa del Carmen
La Orgánica Playa del Carmen,laorganica.mx,None Found,+52 984 317 3751,"Avenida 10 entre calle 34 y 38, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante de desayunos,,Playa del Carmen
Mariscos la cueva del pez maya,,Restaurante funcional al aire libre en el que se ofrecen mariscos y cocteles.,+52 998 482 7448,"77710, Av 25 entre calle 2 y 4, Centro, 77710 Playa del Carmen, Q.R., México",Marisquería, Abre a las 10:30a.m.,Playa del Carmen
Tacos Los Chachalacos Constituyentes | Los mejores tacos en Playa del Carmen,loschachalacos.com.mx,None Found,+52 998 735 0129,"MZA 042, LTE 001-1, Av. Constituyentes Manzana y 001, 77710 Playa del Carmen, Q.R., México",Taquería, Cierra a las 2a.m. ,Playa del Carmen
Buzo's Restaurant-Bar,,None Found,+52 984 175 0294,"Calle 26 Norte between 25 & 30 ave, S/N, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Marisquería, Abre a las 12p.m.,Playa del Carmen
Cocina de Autor,rivieramaya.grandvelas.com,Sereno espacio decorado con mármol que ofrece creativo menú de platillos mexicanos con influencia caribeña.,+52 322 176 0237,"Carr. Cancún - Tulum Km 62, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a las 6p.m.,Playa del Carmen
Mandarina's Cafe,nasimgroup.com,"Comedor abierto con techos de palapa y toques refinados que ofrece menú de pastas, pizzas y carne asada.",+52 984 803 1249,"Calle Quinta Avenida & Calle 14 Nte Bis, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante italiano, Cierra a las 2a.m. ,Playa del Carmen
Jungle GastroBar,instagram.com,None Found,+52 984 202 1357,"Playacar Center Shopping Mall, Playacar, 77713 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 3p.m. del lun,Playa del Carmen
MUZA,facebook.com,None Found,+52 984 238 6636,"Mz 4 Lt 11 loc 1, calle 8 Nte, Quinta Avenida entre zone maritima y, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante,,Playa del Carmen
Primo Restaurante | Playa del Carmen,primoplaya.com,None Found,,"Av. Constituyentes entre 5ta avenida y 10 avenida, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 5p.m.,Playa del Carmen
La Vicenta,lavicenta.com.mx,None Found,+52 984 125 9358,"Centro I, Quinta Avenida 5-L5, entre 5 Y, C. 10 Nte, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Cierra a las 2a.m. ,Playa del Carmen
La Vicenta,lavicenta.com.mx,None Found,+52 984 125 9358,"Centro I, Quinta Avenida 5-L5, entre 5 Y, C. 10 Nte, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Cierra a las 2a.m. ,Playa del Carmen
Chimi Churri | Comida Argentina,,None Found,+52 984 164 9973,"Calle 6 Nte 151, entre 10 y 15, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a las 12:30p.m.,Playa del Carmen
Negroamaro Piano Bar Restaurant Italiano,nasimgroup.com,Rincón estilizado con mesas en el exterior que ofrece alta cocina italiana incluyendo pizzas de masa delgada.,+52 984 147 7050,"5 Av. Nte. 5, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Bar musical, Cierra a las 2a.m. ,Playa del Carmen
Ilios | Greek restaurant in Playa del Carmen,iliosrestaurante.com.mx,None Found,+52 984 877 2370,"5 Avenida, Calle Corazón, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante, Cierra a las 2a.m. ,Playa del Carmen
Quinta de Piedra,quintadepiedra.com,None Found,+52 984 236 7606,"5 Av. Nte. 5, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 8:30a.m.,Playa del Carmen
Cantina La 20 | Playa del Carmen,,None Found,+52 984 197 8825,"Quinta Avenida 310, Gonzalo Guerrero, 77720 Playa del Carmen, Q.R., México",Restaurante, 1a.m. ,Playa del Carmen
La Cochi Loka,,None Found,+52 984 147 2767,"C. 10 Nte. 27, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante, 1:30a.m. ,Playa del Carmen
Taco Mx,,None Found,,"Avenida 10, con calle 22 y 20, Manzana 83, Centro, 77710 Playa del Carmen, Q.R., México",Taquería, Abre a las 2:30p.m.,Playa del Carmen
Taco Mx,,None Found,,"Avenida 10, con calle 22 y 20, Manzana 83, Centro, 77710 Playa del Carmen, Q.R., México",Taquería, Abre a las 2:30p.m.,Playa del Carmen
Costelao Playa del Carmen,costelaochurrascaria.com.mx,None Found,+52 984 216 8206,"Plaza Midtown, C. 10 Nte. Local 5,6 y 7, Gonzalo Guerrero, 77710 Playa del Carmen, Q.R., México",Restaurante, Abre a la 1p.m.,Playa del Carmen
PATANEGRA,facebook.com,None Found,+52 984 147 3956,"Calle 26 Norte entra Av 10 y 15, Quintas del Carmen, 77720 Playa del Carmen, Q.R., México",Restaurante de cocina española, Abre a las 12p.m.,Playa del Carmen
MI KFÉ Sabor Venezolano,facebook.com,None Found,,"Avenida 10 Norte, entre calles 6 y 8, Centro, Playa del Carmen, Q.R., México",Restaurante venezolano, Abre a las 10:30a.m. del lun,Playa del Carmen
Muy Salsa,,None Found,+52 998 164 5174,"5 Av. Nte. 5, Zazil-ha, 77720 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 7a.m.,Playa del Carmen
Muy Salsa,,None Found,+52 998 164 5174,"5 Av. Nte. 5, Zazil-ha, 77720 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 7a.m.,Playa del Carmen
Fuego Restaurante y Cantina,mahekalbeachresort.com,None Found,+52 984 873 0611,"Calle 38, Entre Avenida 5a Y Zona Federal Maritima, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante,,Playa del Carmen
La Cazota Grill,,Espacio colorido lleno de arte y artesanías que ofrece cocina mexicana acompañada con música de mariachis.,+52 984 873 2955,"Quinta Avenida MZA 5 LTE 2, Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 8a.m.,Playa del Carmen
INTI Beach,intibeach.mx,None Found,+52 984 803 1109,"Zona Federal Maritima, Centro, 77710 Playa del Carmen, Q.R., México",Bar restaurante,,Playa del Carmen
The Carmen,,None Found,+52 984 135 5460,"The Carmen Hotel, Calle 8 Nte 876, Centro, 77710 Playa del Carmen, Q.R., México",,,Playa del Carmen
Señor Frog's Playa del Carmen 5ta y 8va,senorfrogs.com,None Found,+52 984 147 6546,"Calle Quinta Avenida, lote 6, locales 3 y 4, entre Calle 8 Norte y Calle 10 Norte, Col. Playa del Carmen Centro, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Cierra a las 3a.m. ,Playa del Carmen
Mexcalli Playa,mexcalliplaya.com,None Found,+52 984 231 9611,"5ta avenida entre 4 y 6, cento, 77710 Playa del Carmen, Q.R., México",Restaurante mexicano, Abre a las 11a.m.,Playa del Carmen
