Names,Website,Introduction,Phone Number,Address,Type,Opens At,Municipio
El Caribeño,elcaribeno.com.mx,None Found,+52 871 187 0503,"Blvd, Las Quintas #50-local 15, Quintas San Isidro, 27018 Torreón, Coah., México",Marisquería,,Torreón
Bistro Restaurant,,None Found,+52 871 716 8231,"Blvrd Independencia 1255 Oriente, San Isidro, 27100 Torreón, Coah., México",Restaurante, Cierra a las 11p.m.,Torreón
BRASSA,,None Found,+52 871 680 1409,"Degollado 76nte, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante,,Torreón
Los Almuerzos del Cuate,,None Found,+52 871 718 3324,"Blvrd Constitución 650, Nueva los Ángeles, 27140 Torreón, Coah., México",Restaurante de desayunos, Abre a las 8a.m. del dom,Torreón
VICENTE Asador de brasa,,None Found,+52 871 680 7638,"Blvrd Independencia 3425, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante, Cierra a las 2a.m.,Torreón
Restaurant Los Adobes,facebook.com,"Restaurante amplio con estilo campestre, bufé y área infantil que sirve cortes, mariscos y comida mexicana.",+52 871 718 4481,"Av. Juarez 3521, Nuevo Torreón, 27060 Torreón, Coah., México",Restaurante familiar, Cierra a las 11p.m.,Torreón
Tony Roma's,tonyromas.com,"Antigua cadena de parrillas de ambiente familiar; sirven costillas, pan de cebolla y el cóctel Romarita.",+52 871 750 8160,"Periférico Raúl López Sánchez 6000, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante americano, Cierra a las 10p.m.,Torreón
Tacostao,tacostao.com.mx,Originales antojitos elaborados en una cocina abierta y servidos en un tranquilo y casual comedor con terraza.,+52 871 295 6647,"Blvrd Independencia 2401, San Isidro, 27100 Torreón, Coah., México",Taquería, Cierra a las 12a.m.,Torreón
Happy Love,facebook.com,None Found,+52 871 688 7302,"Blvrd Independencia 3840, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante, Cierra a las 11p.m.,Torreón
Pampas Do Brasil,facebook.com,"Cortes brasileños en espadas, barra de ensaladas, cocteles y vinos en un comedor familiar con toques rústicos.",+52 871 732 6144,"Calz Paseo de la Rosita 421, Residencial Campestre la Rosita, 27250 Torreón, Coah., México",Restaurante brasileño, Cierra a las 11p.m.,Torreón
El Cuartel del 15,facebook.com,Un café y bar con aire romántico decorado con antigüedades que ofrece platos mexicanos y tiene música en vivo.,+52 871 711 1190,"C. García Carrillo 140, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Bar restaurante, Cierra a la 1a.m.,Torreón
Restaurante La Alhambra,laalhambra.site,None Found,+52 871 722 2045,"Blvrd Independencia 1798, Navarro, 27010 Torreón, Coah., México",Restaurante, Cierra a las 10p.m.,Torreón
Sr Kimono,,None Found,+52 871 204 5001,"Blvrd Independencia 3400, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante japonés, Cierra a las 2a.m.,Torreón
La Cochera,,None Found,+52 871 722 2212,"P.º de las Flores 2010, Residencial Campestre la Rosita, 27250 Torreón, Coah., México",Restaurante mexicano, Cierra a las 11p.m.,Torreón
La Cochera,,None Found,+52 871 722 2212,"P.º de las Flores 2010, Residencial Campestre la Rosita, 27250 Torreón, Coah., México",Restaurante mexicano, Cierra a las 11p.m.,Torreón
Baldoria,,"Acogedor restaurante con piso de concreto y paredes de ladrillo que ofrece pizza napolitana, pastas y vino.",+52 871 182 0202,"Blvrd Independencia 3699-Piso 2 Int. 22, Residencial el Fresno, 27018 Torreón, Coah., México",Bar restaurante, Cierra a las 12a.m.,Torreón
La Copa de Leche,,None Found,+52 871 716 8881,"Calle Valdez Carrillo 359, Primitivo Centro, 27000 Torreón, Coah., México",Restaurante familiar, Abre a las 8a.m. del dom,Torreón
Las Ventanas,,None Found,+52 871 729 9600,"Carr. Torreón - Matamoros 4050, Centro, Exhacienda Antigua los Ángeles, 27260 Torreón, Coah., México",Restaurante, Cierra a las 10:30p.m.,Torreón
La Quincena Torreón,,None Found,+52 871 688 4252,"C. Degollado 96-int. 7, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Cierra a las 11p.m.,Torreón
La Kahlo Wings & Beer,,None Found,+52 871 720 3316,"27250, Calz Paseo de la Rosita 200, Residencial Campestre la Rosita, 27200 Torreón, Coah., México",Restaurante de alas de pollo, Cierra a la 1a.m.,Torreón
Asador SEIS10 Grill & Bar,,None Found,+52 871 717 2567,"Guerrero 601, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Cierra a las 10p.m.,Torreón
Restaurant Providencia,,None Found,+52 871 713 4402,"Donato Guerra 692, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante mexicano, Cierra a las 12a.m.,Torreón
Galpão do Brasil,,"Restaurante-bar estilo churrascaría brasileña tradicional, con cortes a la parrilla y barra de ensaladas.",+52 618 352 4743,"Lib. Perif. Raúl López Sánchez 10995-Int. A, Los Viñedos, 27023 Torreón, Coah., México",Restaurante brasileño, Cierra a las 10p.m.,Torreón
Las Alitas Torreón,lasalitas.com,None Found,+52 871 713 6092,"Blvrd Independencia 801, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante de alas de pollo, Cierra a la 1a.m.,Torreón
Rest Bar El Capullo,,None Found,+52 871 717 2222,"Eugenio Aguirre Benavides 308, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Bar restaurante, Cierra a las 2a.m.,Torreón
Trattoria,,None Found,+52 871 977 5150,"Av Allende 138 Pte, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante italiano, Cierra a las 11p.m.,Torreón
Rigoletto,facebook.com,None Found,+52 871 433 5417,"Calz Cristobal Colón 134, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Cierra a las 12a.m.,Torreón
El Caldero Mágico TRC,,None Found,+52 871 773 0244,"C. García Carrillo 55, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Cierra a las 11p.m.,Torreón
Restaurante Mesón Buen Valle,hotelbuenvalle.com,None Found,+52 871 721 2213,"Blvd. Torreon Matamoros calle 66 Ote, calle 66 Ote y, Gustavo Díaz Ordaz, 27080 Torreón, Coah., México",Restaurante, Cierra a las 9:30p.m.,Torreón
Denny's Torreón,dennysmexico.com,Cadena de restaurantes informales de comida clásica estadounidense abiertos las 24 horas que incluyen desayunos.,+52 871 750 9372,"Blvrd Independencia 3788, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante americano,,Torreón
Gourmet Cimaco,gourmetcimaco.com.mx,"Luminosa cafetería con amplio menú, pastelería, vinos y productos gourmet dentro de una conocida tienda.",+52 871 747 2273,"Blvrd Independencia 1300, Navarro, 27010 Torreón, Coah., México",Restaurante, Cierra a las 11p.m.,Torreón
Los Farolitos Triagulito Independencia,,Establecimiento colorido decorado con arte y antigüedades que presenta menú de tacos y antojitos mexicanos.,+52 871 718 6999,"Blvrd Independencia 600, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante mexicano, Cierra a las 11p.m.,Torreón
Yasuko,yasuko.mx,None Found,+52 871 187 0501,"Las Quintas, Quintas San Isidro, 27018 Torreón, Coah., México",Restaurante japonés,,Torreón
Mariscos Songuirirongui,,None Found,+52 871 433 5765,"Blvd. Francisco Sarabia LB, Exhacienda la Merced Sector I, Torreón, Coah., Blvd. Francisco Sarabia LB, Exhacienda la Merced Sector I, Torreón, Coah., México",Marisquería, Cierra a las 10p.m.,Torreón
Chili's,chilis.com.mx,Cadena apta para familias que ofrece alimentos estadounidenses y tex-mex en un ambiente sureño.,+52 871 242 0673,"Blvrd Independencia 1300, Navarro, 27010 Torreón, Coah., México",Restaurante americano, Cierra a las 11p.m.,Torreón
SUGOI,,None Found,+52 871 157 1122,"Av. Matamoros 105, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante japonés, Cierra a las 11p.m.,Torreón
Silvestro trattoria,facebook.com,None Found,+52 871 329 2500,"Av. Juarez 86, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante italiano, Cierra a las 11p.m.,Torreón
Ponciano Arriaga 158,poncianoarriaga158.com,"Restaurante tranquilo con terraza donde se ofrecen burritos, tacos, gorditas, nachos y mezcal.",+52 871 467 6857,"Av. Bravo 220 ote, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Cierra a las 2a.m.,Torreón
La Tradicional,facebook.com,None Found,+52 871 204 2666,"Calle González Ortega Nte., Constancia, 27000 Torreón, Coah., México",Bar restaurante, Cierra a las 2a.m.,Torreón
MORIC,,None Found,+52 871 793 3027,"Blvrd Independencia 3699 Col, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante,,Torreón
La Morita,la-morita-1.ueniweb.com,None Found,+52 871 712 8533,"Av. Ocampo Pte. 114, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante mexicano, Cierra a las 11p.m.,Torreón
Los Chilaquiles,,Local decorado estilo colonial mexicano que ofrece cocina tradicional preparada con ingredientes artesanales.,+52 871 295 8566,"Blvrd Constitución 1304-1, San Isidro, 27100 Torreón, Coah., México",Restaurante mexicano, Abre a las 8a.m. del dom,Torreón
Laguna Norte,facebook.com,None Found,+52 871 757 7149,"Calz Paseo de la Rosita 196, Residencial Campestre la Rosita, 27200 Torreón, Coah., México",Restaurante, Cierra a las 12a.m.,Torreón
La Terrazza,laterrazza.com.mx,None Found,+52 871 747 2210,"Blvd Independencia Oriente 1300, Navarro, 27010 Torreón, Coah., México",Restaurante, Cierra a las 9:30p.m.,Torreón
Bonito Restaurant,bonitorestaurant.com.mx,None Found,+52 871 354 8123,"E. López Sánchez, Los Viñedos, 27023 Torreón, Coah., México",Restaurante, Cierra a las 12a.m.,Torreón
La Casa de la Arrachera,,None Found,+52 871 764 1164,"Lib. Perif. Raúl López Sánchez 9555, Los Viñedos, 27023 Torreón, Coah., México",Bar restaurante, Cierra a las 10:30p.m.,Torreón
Botanero Moritas Torreón,botaneromoritas.com,None Found,+52 871 713 0814,"Blvrd Independencia 1101, Granjas San Isidro, 27100 Torreón, Coah., México",Restaurante mexicano, Cierra a las 2a.m.,Torreón
MAIA Taller Culinario Restaurante,maia.mx,None Found,+52 871 724 0759,"Blvrd Independencia 1730, Navarro, 27010 Torreón, Coah., México",Restaurante, Cierra a la 1:30a.m.,Torreón
Las Marías Torreón,facebook.com,None Found,+52 871 724 4640,"Av. Morelos #443 esquina con, Donato Guerra, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Abre a las 7:45a.m. del dom,Torreón
Kingans,kingans.com,None Found,+52 871 204 5058,"Calz Cristobal Colón 245, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Cafetería, Cierra a las 12a.m.,Torreón
Tacotote,tacotote.com,"Cadena mexicana de servicio en el mesón que ofrece variedad de tacos, tortillas caseras y barra de salsas.",+52 871 722 2812,"Calz Matías Roman Ríos 399 Sur, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante mexicano, Cierra a las 11p.m.,Torreón
La Placita,facebook.com,None Found,+52 871 720 2011,"Calz Paseo de la Rosita 310, Residencial Campestre la Rosita, 27250 Torreón, Coah., México",Restaurante, Cierra a la 1a.m.,Torreón
Zopilote Restaurante Bar,facebook.com,None Found,+52 871 297 1485,"C. Degollado 45-nte, Primero de Cobián Centro, 27000 Torreón, Coah., México",Bar restaurante, Cierra a las 2a.m.,Torreón
La Cochera El Fresno,,None Found,+52 871 182 1020,"Plaza Real, Blvrd Independencia 3445-Local 14, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante mexicano, Cierra a las 12a.m.,Torreón
The Mezquite,themezquite.com,None Found,+52 871 298 2684,"Av Abasolo 201-Oriente, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Cierra a las 12a.m.,Torreón
Cantares Torreón,facebook.com,"Lugar sin artificios que sirve platos mexicanos y que tiene espectáculos, música en vivo y noches de karaoke.",+52 871 713 2439,"Blvrd Independencia 694, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Bar restaurante, Cierra a la 1a.m.,Torreón
Cocina El Eden matriz,m.facebook.com,None Found,+52 871 718 7309,"Calz. Paseo de los Alamos 1122, Alamedas, 27110 Torreón, Coah., México",Restaurante,,Torreón
El Asadorsito,,None Found,+52 871 526 2968,"6 de Octubre 1059, Tercero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Cierra a las 10p.m.,Torreón
Los Farolitos Taquería,,None Found,+52 871 193 2251,"Paseo del Tecnológico 812, Col, Residencial la Rosa, 27266 Torreón, Coah., México",Taquería, Cierra a las 11p.m.,Torreón
Umo Penthouse,instagram.com,None Found,+52 871 231 3836,"Av Abasolo 901, Centro, 27000 Torreón, Coah., México",Bar restaurante, Cierra a la 1a.m.,Torreón
San Carlos Mar & Grill Torreón,facebook.com,None Found,+52 871 359 1190,"Blvrd Independencia 3768, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante, Abre a las 12p.m. del dom,Torreón
San Carlos Mar & Grill Torreón,facebook.com,None Found,+52 871 359 1190,"Blvrd Independencia 3768, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante, Abre a las 12p.m. del dom,Torreón
Tio Taco,tiotaco.com.mx,Sitio sencillo con atmósfera rústica y casual que presenta menú mexicano de tacos acompañados con cervezas.,+52 871 721 4994,"C. Sicomoros n, Torreón Jardín, 27200 Torreón, Coah., México",Taquería, Cierra a las 11:30p.m.,Torreón
MALVERDE,instagram.com,None Found,+52 871 523 7243,"C. Degollado 168 Sur, Colonia Centro, 27000 Torreón, Coah., México",Restaurante,,Torreón
Casa Laguna restaurant,facebook.com,None Found,+52 871 565 4240,"Calz José Vasconcelos 1350, Torreón Residencial, 27276 Torreón, Coah., México",Restaurante, 8:30p.m.,Torreón
"Restaurante ""La Terraza"" Cimaco Torreón Coahuila",laterrazza.com.mx,None Found,+52 871 747 2210,"Río Nazas 1500, Navarro, 27010 Torreón, Coah., México",Restaurante, Cierra a las 11:30p.m.,Torreón
Meson Antiguo,,None Found,+52 871 285 2051,"Gregorio A. García 607, Tercero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Abre a las 8a.m. del lun,Torreón
Herencia,herencianorestense.com,None Found,+52 871 757 7026,"C. P.º de La Danza 601, Residencial Campestre la Rosita, 27250 Torreón, Coah., México",Restaurante, Cierra a la 1a.m.,Torreón
Martins Torreon San Isidro,martins.com.mx,None Found,+52 871 722 3388,"Blvrd Independencia 1133, Granjas San Isidro, 27110 Torreón, Coah., México",Restaurante mexicano, Cierra a las 11p.m.,Torreón
Tacos El Chilango Intermall,facebook.com,None Found,+52 871 768 5943,"Calz José Vasconcelos 1955, Residencial Tecnológico, 27272 Torreón, Coah., México",Taquería, Cierra a las 2a.m.,Torreón
"""La Gloria, Antojería Mexicana""",,None Found,+52 871 721 9562,"Av Hidalgo 2802 Oriente, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante mexicano, Abre a las 8a.m. del dom,Torreón
Filo,qrco.de,None Found,+52 871 942 2405,"Av Abasolo 54, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante de cocina de Oriente Medio, Cierra a las 11p.m.,Torreón
El Zaguán de Giorgio´s,facebook.com,None Found,+52 871 189 1216,"Donato Guerra 489, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Abre a las 8a.m. del dom,Torreón
"Restaurant ""El Pariente"" Calz. Xochimilco",facebook.com,None Found,+52 871 145 9099,"Calz Xochimilco 477, Villa California, 27085 Torreón, Coah., México",Restaurante,,Torreón
Los Adobes,facebook.com,None Found,+52 871 712 2222,"Av. José María Morelos 278 Pte., Av Morelos 278, Centro, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante mexicano, Abre a las 9a.m. del dom,Torreón
Restaurante El Cairo Vasconcelos,elcairo.com.mx,None Found,+52 871 763 7052,"Calz José Vasconcelos 299-Local 4, Villas Residenciales, 27266 Torreón, Coah., México",Restaurante libanés, 9p.m. ,Torreón
Los hijos de la hamburguesa,,None Found,+52 871 564 0121,"Ave. Hidalgo #2388 ote. Colonia centro esquina con, Calle 24, 27000 Torreón, Coah., México",Hamburguesería, Cierra a las 11:30p.m.,Torreón
BISONTÉ RESTAURANT,facebook.com,None Found,+52 871 403 0217,"Calz. Lázaro Cárdenas 702, Eduardo Guerra, 27280 Torreón, Coah., México",Restaurante, Cierra a las 11p.m.,Torreón
Carnitas Uruapan,,None Found,+52 871 718 2631,"Av. Juarez 2400-Oriente, Cuarto de Cobián Centro, 27000 Torreón, Coah., México",Taquería, Cierra a las 2a.m.,Torreón
Puccinos,,None Found,+52 871 251 6765,"Blvrd Independencia 3696-int 6, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante italiano, Cierra a la 1:30a.m.,Torreón
Flor de Canela,linktr.ee,None Found,+52 871 483 2363,"esquina con, Calz Manuel Gómez Morin, Calz José Vasconcelos 6, La Merced II, 27276 Torreón, Coah., México",Restaurante, Abre a las 8a.m. del dom,Torreón
Hamburguesas Lucas,m.facebook.com,None Found,+52 871 720 1828,"Paseo del Tecnológico 318, Torreón Residencial, 27268 Torreón, Coah., México",Hamburguesería, Cierra a la 1a.m.,Torreón
El Camarón Culichi,,None Found,+52 871 463 2883,"Calle Av Paseo de La Soledad 22, Torreón Residencial, 27268 Torreón, Coah., México",Marisquería, Abre a las 12p.m. del dom,Torreón
Los Farolitos,losfarolitos.com,None Found,+52 871 203 7070,"Lib. Perif. Raúl López Sánchez 10995-Local D, Los Viñedos, 27023 Torreón, Coah., México",Restaurante mexicano, Cierra a las 12a.m.,Torreón
El Santo Remedio,,None Found,+52 871 386 0107,"Av. Juarez LB, Villa California, 27085 Torreón, Coah., México",Restaurante, Abre a las 7a.m. del dom,Torreón
The Green Zone,facebook.com,None Found,+52 871 904 9043,"Av. Juarez 1520 Ote, Tercero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante de comida saludable, Abre a las 8a.m. del dom,Torreón
The Green Zone,facebook.com,None Found,+52 871 904 9043,"Av. Juarez 1520 Ote, Tercero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante de comida saludable, Abre a las 8a.m. del dom,Torreón
Encomenderos,facebook.com,None Found,+52 871 732 4977,"Calz Saltillo 400 805, Residencial Campestre la Rosita, 27250 Torreón, Coah., México",Taquería, Cierra a las 2a.m.,Torreón
La Ofrenda Concept Store y Café,laofrendamexico.com,None Found,,"Rayon 184, Constancia, 27000 Torreón, Coah., México",Restaurante mexicano, Abre a las 9a.m. del mar,Torreón
Los Farolitos Centro,,None Found,+52 871 712 3521,"Calle Rodriguez 239 Sur, Primero de Cobián Centro, 27000 Torreón, Coah., México",Restaurante mexicano, Abre a las 9a.m. del dom,Torreón
Farolitos de piedra,,None Found,+52 871 720 2622,"Paseo del Tecnológico 211, Residencial Campestre la Rosita, Amp la Rosita, 27250 Torreón, Coah., México",Restaurante mexicano, Cierra a las 11:20p.m.,Torreón
Volanvan,instagram.com,None Found,+52 871 567 8966,"Plaza Paseo Independencia Las Quintas #50-Int 9 Col, Quintas San Isidro, 27018 Torreón, Coah., México",Salón de té, Cierra a las 10p.m.,Torreón
Arrachera,linktr.ee,None Found,+52 871 722 1212,"Blvrd Independencia 557, Amp los Ángeles, 27140 Torreón, Coah., México",Restaurante mexicano, Abre a las 11a.m. del dom,Torreón
Sabor a Mi Torreón,facebook.com,None Found,+52 871 455 4009,"Blvrd Independencia 2030, Navarro, 27010 Torreón, Coah., México",Restaurante de desayunos, Abre a las 8a.m. del dom,Torreón
Costy Burguer,,None Found,+52 871 203 3666,"Blvrd Aguila Nacional 3481, Nuevo Torreón, 27060 Torreón, Coah., México",Hamburguesería, Cierra a las 11:45p.m.,Torreón
Pronto Chilaquiles Torreón,prontochilaquiles.com,None Found,+52 871 724 0051,"Calz Cristobal Colón 320, Segundo de Cobián Centro, 27000 Torreón, Coah., México",Restaurante, Abre a las 8a.m. del dom,Torreón
Vualá Cuisine & Patisserie,,None Found,+52 871 182 0898,"Blvrd Independencia #3440-Interior 5, Residencial el Fresno, 27018 Torreón, Coah., México",Restaurante, Abre a las 9a.m. del dom,Torreón
El Rincon De La Arrachera,ueniweb.com,None Found,,"Calle, Av. Mariano López Ortiz Nte. 444, Norte, 27000 Torreón, Coah., México",Restaurante, 8:30p.m. ,Torreón
El Rincon De La Arrachera,ueniweb.com,None Found,,"Calle, Av. Mariano López Ortiz Nte. 444, Norte, 27000 Torreón, Coah., México",Restaurante, 8:30p.m. ,Torreón
Tacos Don Gus,,None Found,+52 871 722 3450,"Av Hidalgo 2480 Ote, Primero de Cobián Centro, 27000 Torreón, Coah., México",Taquería, Cierra a las 11p.m.,Torreón
La Colonia,,None Found,+52 871 757 6587,"C. Begonias 101, Torreón Jardín, 27200 Torreón, Coah., México",Restaurante, Abre a las 8a.m. del dom,Torreón
